VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
KpmVL4ANieA,0,9,707318,clean,23,English,A monkey pulls the tail of a dog.
KpmVL4ANieA,0,9,135621,clean,56,English,A monkey is teasing a dog by grabbing at it and then running away.
KpmVL4ANieA,0,9,280252,clean,28,English,A monkey is teasing a dog.
KpmVL4ANieA,0,9,257511,clean,29,English,A monkey is teasing a dog by pulling on its tail.
KpmVL4ANieA,0,9,275759,clean,27,English,A monkey is playing with a dog.
KpmVL4ANieA,0,9,157374,clean,33,English,A monkey is teasing a dog at the zoo.
KpmVL4ANieA,0,9,374994,clean,18,English,A monkey is pulling a dog's tail.
KpmVL4ANieA,0,9,373663,clean,37,English,A monkey is tormenting a dog.
KpmVL4ANieA,0,9,155632,clean,15,English,A monkey is pulling a dogs tail.
KpmVL4ANieA,0,9,617730,clean,17,English,A monkey pulls the tail of a dog and runs.
KpmVL4ANieA,0,9,762891,clean,16,English,The monkey pulled the dog's tail and leg.
KpmVL4ANieA,0,9,675312,clean,51,English,A chimpanzee is teasing a dog.
KpmVL4ANieA,0,9,807872,clean,15,English,A monkey yanks a dog's tail.
KpmVL4ANieA,0,9,553931,clean,23,English,The chimpanzee pulled the dog's tail and leg!
fqly5kyO2MI,10,20,682611,clean,59,English,A jackal is walking around in a field.
fqly5kyO2MI,10,20,760882,clean,31,English,A jackal runs in a field.
fqly5kyO2MI,10,20,135621,clean,80,English,A jackal is jogging through a field of high grass.
fqly5kyO2MI,10,20,280252,clean,48,English,A fox is running on the grass-field.
fqly5kyO2MI,10,20,159786,clean,659,English,A wild animal is hunting for prey.
fqly5kyO2MI,10,20,435773,clean,20,English,A jackal is hunting in a field.
fqly5kyO2MI,10,20,922727,clean,24,English,A jackal is running through grass.
fqly5kyO2MI,10,20,275759,clean,43,English,A jackal is running over grass.
fqly5kyO2MI,10,20,825347,clean,13,English,A jackal is walking through a field.
fqly5kyO2MI,10,20,374994,clean,26,English,A jackal is trotting in the prairie.
fqly5kyO2MI,10,20,297776,clean,32,English,An animal runs across a field.
fqly5kyO2MI,10,20,181773,clean,30,English,A jackal is trotting through a field.
fqly5kyO2MI,10,20,155632,clean,33,English,A coyote is running.
fqly5kyO2MI,10,20,214410,clean,38,English,A jackal is hunting.
fqly5kyO2MI,10,20,169605,clean,175,English,A jackal is running through a field.
fqly5kyO2MI,10,20,617730,clean,14,English,A fox is walking through a field.
fqly5kyO2MI,10,20,309959,clean,22,English,The coyote searched for food in the field.
fqly5kyO2MI,10,20,762891,clean,31,English,The fox is running.
fqly5kyO2MI,10,20,807872,clean,41,English,A fox is looking for something in the grass.
fqly5kyO2MI,10,20,553931,clean,21,English,The coyote searched for food.
fqly5kyO2MI,10,20,807741,unverified,41,English,JACKAL -Amazing Predator
fqly5kyO2MI,10,20,741585,unverified,22,English,A fox is walking in a field.
fqly5kyO2MI,10,20,599728,unverified,1004,English,some animal roaming
fqly5kyO2MI,10,20,394339,unverified,113,English,a jackal is moving in the jungle insearch of food.
fqly5kyO2MI,10,20,750723,unverified,167,English,an animal is  running
fqly5kyO2MI,10,20,965612,unverified,44,English,the animal is running
fqly5kyO2MI,10,20,906649,unverified,96,English,A jackal walks through the plain
fqly5kyO2MI,10,20,688049,unverified,60,English,A jackal is running
fqly5kyO2MI,10,20,799001,unverified,27,English,A jackal is walking through a field.
fqly5kyO2MI,10,20,707318,unverified,15,English,A fox is running.
fqly5kyO2MI,10,20,318570,unverified,164,English,a fox is running.
fqly5kyO2MI,10,20,829808,unverified,48,English,A jackal is running.
fqly5kyO2MI,10,20,418656,unverified,44,English,A jackel is running.
fqly5kyO2MI,10,20,502429,unverified,52,English,A Jackal is walking behind bushes.
fqly5kyO2MI,10,20,373663,unverified,58,English,A jackal is walking in a field.
fqly5kyO2MI,10,20,557672,unverified,46,English,jackel seeing
fqly5kyO2MI,10,20,169605,unverified,16,English,An animal is walking.
fqly5kyO2MI,10,20,927299,unverified,34,English,A jackal is walking through tall grass.
fqly5kyO2MI,10,20,408179,unverified,18,English,A jackal is walking through grass.
fqly5kyO2MI,10,20,869926,unverified,20,English,A jackal is running through a field.
fqly5kyO2MI,10,20,633378,unverified,76,English,A jackal is walking and sniffing the ground.
fqly5kyO2MI,10,20,132982,unverified,93,English,Predator Running in a jungle
0hyZ__3YhZc,575,580,682611,clean,58,English,Someone is dipping a slice of bread into a square bowl of chili.
0hyZ__3YhZc,575,580,760882,clean,17,English,A man dips bread into chili.
0hyZ__3YhZc,575,580,707318,clean,16,English,A person dips bread into a bowl of chili.
0hyZ__3YhZc,575,580,257511,clean,25,English,A person is dipping a slice of bread into a bowl of chili.
0hyZ__3YhZc,575,580,275759,clean,36,English,A man is dipping bread into some sauce.
0hyZ__3YhZc,575,580,373663,clean,40,English,Someone is dipping some bread.
0hyZ__3YhZc,575,580,155632,clean,18,English,Someone is dipping bread into chili.
0hyZ__3YhZc,575,580,169605,clean,15,English,Someone is dipping bread into chili.
0hyZ__3YhZc,575,580,617730,clean,16,English,A person is dipping a piece of bread in chili.
0hyZ__3YhZc,575,580,772960,clean,186,English,A man dips a thick slice of bread near one corner of a bowl containing a spicy vegetarian bean dish.
0hyZ__3YhZc,575,580,309959,clean,20,English,The man dipped the bread in the bowl of chili.
0hyZ__3YhZc,575,580,762891,clean,39,English,The man dipped bread into the chili.
0hyZ__3YhZc,575,580,807872,clean,22,English,A person dips bread in some chili.
0hyZ__3YhZc,575,580,553931,clean,20,English,The man dipped bread into the sauce.
bmOy6p87TWI,26,35,550906,clean,45,English,A man has a conversation with a younger man.
bmOy6p87TWI,26,35,374994,clean,26,English,A man in a red shirt is talking to a man in a white shirt.
bmOy6p87TWI,26,35,309959,clean,23,English,The boy confronted his dad.
bmOy6p87TWI,26,35,553931,clean,21,English,The man talked to the young man.
bmOy6p87TWI,26,35,762891,clean,20,English,The men are having a conversation.
bmOy6p87TWI,26,35,159786,clean,745,English,Two Indian men have a conversation.
bmOy6p87TWI,26,35,297776,clean,34,English,Two Indian men have a discussion.
bmOy6p87TWI,26,35,825347,clean,24,English,Two men are having a discussion.
bmOy6p87TWI,26,35,275759,clean,49,English,Two men are speaking each other.
bmOy6p87TWI,26,35,155632,clean,29,English,Two men are speaking to each other.
bmOy6p87TWI,26,35,615204,clean,29,English,Two men are talking to each other.
bmOy6p87TWI,26,35,772960,clean,204,English,Two men are talking to each other.
bmOy6p87TWI,26,35,280252,clean,37,English,Two men are talking.
bmOy6p87TWI,26,35,922727,clean,19,English,Two men are talking.
bmOy6p87TWI,26,35,435773,clean,13,English,Two men are talking.
bmOy6p87TWI,26,35,215924,clean,60,English,Two people talk to each other.
bmOy6p87TWI,26,35,907800,unverified,45,English,a clipping from the movie anbae shivam starring kamal hassan and madhavan
bmOy6p87TWI,26,35,974128,unverified,108,English,A man having scars in his face.
bmOy6p87TWI,26,35,371782,unverified,106,English,A man with scares in the face is standing.
bmOy6p87TWI,26,35,977945,unverified,256,English,A men with talking with a boy
bmOy6p87TWI,26,35,705358,unverified,113,English,two man talking to each other.
bmOy6p87TWI,26,35,741585,unverified,279,English,Two men are having a conversation.
bmOy6p87TWI,26,35,750723,unverified,95,English,two men talking
bmOy6p87TWI,26,35,599728,unverified,72,English,two persons having conversation with each other
bmOy6p87TWI,26,35,553878,unverified,523,English,A Conversation between Kamalkasan and Madhavan in the picture Anbae Sivam
bmOy6p87TWI,26,35,279187,unverified,166,English,A man enquires about the delivery of cheque and the other man answers affirmatively.
bmOy6p87TWI,26,35,799001,unverified,21,English,A man is talking to another man.
bmOy6p87TWI,26,35,600230,unverified,10,English,A man is talking to his dad.
bmOy6p87TWI,26,35,707318,unverified,230,English,A man talks to another man.
bmOy6p87TWI,26,35,844963,unverified,199,English,A middle aged man is talking to a young man.
bmOy6p87TWI,26,35,467982,unverified,99,English,A south indian movie scene showing a man talking with R. Madhavan.
bmOy6p87TWI,26,35,418656,unverified,41,English,Actor Kamala Haashan is speaking.
bmOy6p87TWI,26,35,318570,unverified,309,English,kamal hassan talking to madhavan
bmOy6p87TWI,26,35,919506,unverified,49,English,kamalhasan talking with madhavan.
bmOy6p87TWI,26,35,169072,unverified,84,English,Men are talking.
bmOy6p87TWI,26,35,571100,unverified,175,English,Two guys are talking outside the restaurant.
bmOy6p87TWI,26,35,246119,unverified,49,English,Two men are having a conversation.
bmOy6p87TWI,26,35,313410,unverified,39,English,Two men are having a discussion.
bmOy6p87TWI,26,35,947723,unverified,46,English,Two men are speaking to each other.
bmOy6p87TWI,26,35,617730,unverified,522,English,Two men are talking with each other.
bmOy6p87TWI,26,35,346578,unverified,21,English,Two men are talking.
bmOy6p87TWI,26,35,373663,unverified,128,English,Two men are talking.
bmOy6p87TWI,26,35,403763,unverified,48,English,Two men are talking.
bmOy6p87TWI,26,35,963466,unverified,27,English,Two men are talking.
bmOy6p87TWI,26,35,169605,unverified,53,English,Two men are talking.
bmOy6p87TWI,26,35,132126,unverified,43,English,Two men face to face.
bmOy6p87TWI,26,35,990853,unverified,114,English,two person talking
bmOy6p87TWI,26,35,394339,unverified,99,English,Two persons doing conversion each other.
bmOy6p87TWI,26,35,132982,unverified,69,English,Two men are talking.
-zOrV-5vh1A,69,76,682611,clean,90,English,Possibly thousands of various sized colored balls are bouncing down a street.
-zOrV-5vh1A,69,76,760882,clean,45,English,Balls are bouncing down a street.
-zOrV-5vh1A,69,76,707318,clean,21,English,Balls are bouncing down a road.
-zOrV-5vh1A,69,76,280252,clean,53,English,Balloons are flying in the air and running on the road.
-zOrV-5vh1A,69,76,159786,clean,1257,English,A wall of bouncing balls descend a street.
-zOrV-5vh1A,69,76,922727,clean,24,English,Balls are bouncing down a hill.
-zOrV-5vh1A,69,76,275759,clean,59,English,Colored balls are falling in streets.
-zOrV-5vh1A,69,76,297776,clean,29,English,A swarm of colored balls bounce down a street.
-zOrV-5vh1A,69,76,373663,clean,73,English,Some colored balls are bouncing down the street.
-zOrV-5vh1A,69,76,155632,clean,24,English,Rubber balls are bouncing down a street.
-zOrV-5vh1A,69,76,169605,clean,22,English,Balls are bouncing.
-zOrV-5vh1A,69,76,617730,clean,25,English,Numerous balls are bouncing down a street.
-zOrV-5vh1A,69,76,772960,clean,138,English,Numerous colorful balls released in air are bouncing on a road against a background score.
-zOrV-5vh1A,69,76,309959,clean,24,English,A lot of colorful rubber balls danced down the street.
-zOrV-5vh1A,69,76,762891,clean,25,English,The bouncing balls are moving down the street.
-zOrV-5vh1A,69,76,807872,clean,22,English,Many balls bounce around.
-zOrV-5vh1A,69,76,553931,clean,24,English,The colored balles bounced down the street.
OBLIjdMIIt8,54,61,760882,clean,32,English,A group of cars are driving down a road.
OBLIjdMIIt8,54,61,135621,clean,50,English,A line of race cars are driving through a crowd of people.
OBLIjdMIIt8,54,61,280252,clean,45,English,Cars are running on the road.
OBLIjdMIIt8,54,61,159786,clean,231,English,Race cars slowly drive down a road.
OBLIjdMIIt8,54,61,922727,clean,34,English,Cars are going down a street.
OBLIjdMIIt8,54,61,275759,clean,63,English,Race cars are being driven on road.
OBLIjdMIIt8,54,61,825347,clean,18,English,Several different kinds of racing cars are driving down a road.
OBLIjdMIIt8,54,61,374994,clean,24,English,Cars are moving down a road.
OBLIjdMIIt8,54,61,297776,clean,28,English,A line of cars drive down a street.
OBLIjdMIIt8,54,61,155632,clean,84,English,Classic cars are driving.
OBLIjdMIIt8,54,61,169605,clean,22,English,Cars are driving down a strip.
OBLIjdMIIt8,54,61,617730,clean,33,English,A parade of cars roll through a street lined with people.
OBLIjdMIIt8,54,61,772960,clean,644,English,"Many race cars are arriving slowly one behind the other, on a road lined with people on either side."
OBLIjdMIIt8,54,61,309959,clean,30,English,The race cars drove through the street of onlookers.
OBLIjdMIIt8,54,61,762891,clean,15,English,The cars are in a race.
OBLIjdMIIt8,54,61,215924,clean,49,English,People drive in a crowd.
OBLIjdMIIt8,54,61,807872,clean,52,English,A road rally begins amidst a crowd of people.
OBLIjdMIIt8,54,61,553931,clean,24,English,The race cars drove the through the street in a parade.
bmvD4HlPFxg,20,27,760882,clean,32,English,A woman drops down a vine.
bmvD4HlPFxg,20,27,135621,clean,75,English,A woman climbs down a vine and kneels by a cage.
bmvD4HlPFxg,20,27,159786,clean,101,English,A woman slides down a vine.
bmvD4HlPFxg,20,27,922727,clean,28,English,A woman is hanging on a vine.
bmvD4HlPFxg,20,27,275759,clean,37,English,A woman is climbing down a rope.
bmvD4HlPFxg,20,27,825347,clean,10,English,A woman swings down a vine.
bmvD4HlPFxg,20,27,374994,clean,38,English,A woman is descending from a vine.
bmvD4HlPFxg,20,27,297776,clean,26,English,A woman slides down a vine.
bmvD4HlPFxg,20,27,155632,clean,27,English,A woman is descending on a vine.
bmvD4HlPFxg,20,27,214410,clean,37,English,A woman is climbing down a vine.
bmvD4HlPFxg,20,27,169605,clean,19,English,A woman climbs down off of a vine.
bmvD4HlPFxg,20,27,617730,clean,24,English,A woman slides down a vine.
bmvD4HlPFxg,20,27,772960,clean,235,English,A woman with a weird hairdo comes down a creeper and lands on the ground.
bmvD4HlPFxg,20,27,309959,clean,21,English,The lady came down the tree on a vine.
bmvD4HlPFxg,20,27,762891,clean,26,English,The woman came down on a vine.
bmvD4HlPFxg,20,27,215924,clean,99,English,A women climbs down a vine.
bmvD4HlPFxg,20,27,807872,clean,20,English,A woman climbs down a vine.
bmvD4HlPFxg,20,27,553931,clean,44,English,The lady came down from the tree on a vine.
bmvD4HlPFxg,20,27,830375,unverified,126,English,a lady is coming in a rope near the cage
bmvD4HlPFxg,20,27,741585,unverified,27,English,A women ropells to the ground on a tree branch.
bmvD4HlPFxg,20,27,750723,unverified,49,English,a women is dancing
bmvD4HlPFxg,20,27,965612,unverified,61,English,the girl is doing the something
bmvD4HlPFxg,20,27,495520,unverified,102,English,fliping girl.
bmvD4HlPFxg,20,27,707318,unverified,12,English,A woman climbs down a vine.
bmvD4HlPFxg,20,27,318570,unverified,319,English,a lady is getting down using the rope.
bmvD4HlPFxg,20,27,502429,unverified,83,English,A girl is coming down from a tree.
bmvD4HlPFxg,20,27,373663,unverified,62,English,"A woman is lowered to the ground, by a vine."
bmvD4HlPFxg,20,27,617730,unverified,23,English,A woman is climbing down a vine.
bmvD4HlPFxg,20,27,762891,unverified,28,English,The woman climbed down from the vine.
bmvD4HlPFxg,20,27,869926,unverified,26,English,A woman is sliding down a vine in a forest.
bmvD4HlPFxg,20,27,554590,unverified,34,English,A woman slinks to the floor down a vine.
nTUONeDqhdk,10,15,275759,clean,43,English,A baby is on football dress.
nTUONeDqhdk,10,15,169605,clean,13,English,A baby is walking and falls over.
nTUONeDqhdk,10,15,760882,clean,69,English,A boy playing goalie falls down.
nTUONeDqhdk,10,15,825347,clean,19,English,A child in ice hockey goalie equipment falls over.
nTUONeDqhdk,10,15,922727,clean,58,English,A child is trying to walk in over sized hockey equipment.
nTUONeDqhdk,10,15,374994,clean,21,English,A child wearing sports gear is falling over.
nTUONeDqhdk,10,15,297776,clean,26,English,A kid dressed in hockey gear falls over.
nTUONeDqhdk,10,15,617730,clean,27,English,A kid falls over in hockey equipment.
nTUONeDqhdk,10,15,155632,clean,23,English,A kid falls over.
nTUONeDqhdk,10,15,807872,clean,29,English,A kid knocks himself over.
nTUONeDqhdk,10,15,159786,clean,310,English,A person plays with a hockey stick.
nTUONeDqhdk,10,15,772960,clean,207,English,A small kid wearing cricket leg pads and holding a cricket bat barely manages to walk and falls on the ground.
nTUONeDqhdk,10,15,135621,clean,86,English,A young child is dressed as a hockey goalie and when he tries to move he falls down.
nTUONeDqhdk,10,15,682611,clean,125,English,"Someone small, in hockey gear and padding, falls down."
nTUONeDqhdk,10,15,309959,clean,27,English,The boy in all of the goalie gear fell over.
nTUONeDqhdk,10,15,553931,clean,27,English,The boy in the goalee gear fell over.
nTUONeDqhdk,10,15,762891,clean,22,English,The boy wearing hockey gear fell down.
nTUONeDqhdk,10,15,132982,unverified,135,English,A kid performing Hocky keeper.
nTUONeDqhdk,10,15,965612,unverified,38,English,the baby is playing
nTUONeDqhdk,10,15,906649,unverified,44,English,A small child in hockey clothes falls down.
nTUONeDqhdk,10,15,994422,unverified,65,English,A little kid falls because the hockey goalie equipment is too heavy.
nTUONeDqhdk,10,15,134458,unverified,184,English,The funny kid is sweeping the road
nTUONeDqhdk,10,15,707318,unverified,30,English,A child playing hockey collapses.
nTUONeDqhdk,10,15,318570,unverified,272,English,a small kid is holding the hockey bat.
